row_number,text,current_label,suggested_label,confidence,second_best_label,second_best_confidence
259,မိုးရွာနေတုန်း အိမ်မှာ စောင်လေးခြုံပြီး စာအုပ်ဖတ်ရတဲ့ အရသာ,joy,neutral,0.5883427683498664,joy,0.0849363066556553
932,မနက်ခင်း ငှက်ကလေးတွေရဲ့ တေးဆိုသံကို ကြားရတာတင် ဘဝကို ပိုပြီး ချစ်မြတ်နိုးလာစေတယ်,joy,neutral,0.5596496315038721,love,0.09543086159096341
3053,မီးပလပ်ကနေမီးပွင့်သွားတာမျက်စိရှေ့တင်ပဲလန့်လိုက်တာ၊,surprise,fear,0.24210029950812423,joy,0.2197308542255765
2434,ဘာမှမထူးခြားဘဲဝမ်းနည်းရိပ်တွေနဲ့သာပိတ်သိမ်းသွားခဲ့တဲ့နေ့တစ်နေ့,neutral,sadness,0.5273054384693292,anger,0.1360624124295193
2604,အားလုံးရဲ့မျက်နှာပေါ်ကအပြုံးတွေကိုမြင်လိုက်ရတဲ့အချိန်မှာအံ့ဩဝမ်းသာဖြစ်မိတယ်,surprise,neutral,0.2763363221791348,joy,0.19487858569892114
2298,ပန်းကန်ပြုတ်ကျသွားတာမကွဲဘဲကြမ်းပြင်ပေါ်လိမ့်နေတယ်၊,surprise,fear,0.29026307847906757,neutral,0.15640011616009858
2067,နှလုံးကြေကွဲမှုမုန်တိုင်းကြောင့်ကြံ့ကြံ့ခံခဲ့ရတဲ့စိတ်ဝိညာဉ်၊မုန်တိုင်းပြီးနောက်ငြိမ်သက်မှုထဲမှာခိုလှုံရာရှာဖွေနေခြင်း,sadness,neutral,0.5073929705961009,joy,0.11662458664241382
1120,အတ္တသမားတွေ,anger,joy,0.24480816408496944,love,0.2003298165237915
921,ဘုရားရေ... ဒါ အစစ်အမှန်ကြီးလား,surprise,anger,0.2538313893503013,neutral,0.1910901086912433
1907,လက်မှုပညာနဲ့ဖန်တီးထားတဲ့လက်ရာမြောက်ပန်းချီကားတစ်ချပ်ရဲ့ရှုပ်ထွေးတဲ့အသေးစိတ်အချက်အလက်တွေကိုလေးစားမိပါတယ်,love,joy,0.3229446560763415,neutral,0.22607252880313572
3005,ဝိုး...ငါ့ကိုဒီလောက်အထိသတိရပေးနေတဲ့လူတွေရှိနေပါလားဆိုပြီးအံ့ဩမိတယ်,surprise,sadness,0.18457349388335212,joy,0.16825194565095727
1863,အိပ်မက်ကောလိပ်တစ်ခုကနေငြင်းပယ်ခံရခြင်းစိတ်ပျက်မိပေမယ့်အခြားလမ်းကြောင်းတွေကိုစူးစမ်းရှာဖွေဖို့စိတ်ပိုင်းဖြတ်ထားတယ်,sadness,joy,0.19377512095488333,neutral,0.1824805653367683
2498,ငါတကယ်ပဲသူ့ကိုခွင့်လွှတ်ပေးသင့်သလားမသေချာဘူး,neutral,fear,0.2619550676478498,surprise,0.17648681621464657
2287,နာကျင်ရလွန်းလို့ အသက်ရှူဖို့တောင် မေ့ချင်တယ်,sadness,neutral,0.2197146557775411,love,0.2018683835827142
1594,တင်းနစ်ဂရင်းစလမ်မှာ၊ပြင်းထန်တဲ့ပြိုင်ဆိုင်မှုတစ်ခုဖြစ်ပေါ်လာပြီး၊ကမ္ဘာ့စင်မြင့်ပေါ်ကကျွမ်းကျင်မှုနဲ့အားကစားစိတ်ဓာတ်ပြသမှုနဲ့ပရိသတ်တွေကိုစွဲဆောင်နေခြင်း,surprise,neutral,0.25892970546394833,joy,0.22408252128516695
1177,ရင်ခုန်ကြည်နူးရတယ်,joy,fear,0.2858346006346629,surprise,0.19625042767983947
1041,အမလေး ဗျို့,fear,surprise,0.3867710640072499,joy,0.12638049988439026
2505,ချစ်ခင်ရသူတစ်ယောက်ဆီသို့ရင်ထဲကစာတစ်စောင်ထဲကနူးညံ့ကြင်နာမှု,love,joy,0.27470294076766677,neutral,0.2225351680335614
2652,ကျေးဇူးတင်စိတ်တွေပြည့်နေတဲ့နှလုံးသားနဲ့ကြယ်တွေကိုတေးသီချင်းဆိုနေခြင်း၊ကျေးဇူးသိတတ်မှုရဲ့သံစဉ်,love,neutral,0.29818955314222145,joy,0.14015489383415755
2482,ဒီခရီးစဉ်မှာရေတံခွန်အသစ်တစ်ခုကိုသွားတွေ့ကြတာတကယ့်အောင်မြင်မှုပဲ၊,surprise,joy,0.6153554133591678,surprise,0.08882498789604114
381,ကြာကြာ စောင့်ခဲ့ရတဲ့ ပါဆယ်ထုပ်လေး အိမ်ကို ရောက်လာတဲ့ အချိန်,joy,neutral,0.4996626217671733,surprise,0.09836376170554388
2889,မျက်လှည့်ပြလိုက်သလိုမျိုးအရာရာကကောင်းမွန်တဲ့ဘက်ကိုချက်ချင်းပြောင်းလဲသွားတယ်,surprise,neutral,0.20546105273332693,fear,0.1830733267525556
2942,ဆောင်းရာသီရဲ့စိတ်ဓာတ်ကျမှုတွေကကျွန်တော့်ကိုစိတ်ဓာတ်ကျစေတယ်,anger,neutral,0.2710527785113548,fear,0.1722452383268895
1356,ကောင်းမွန်စွာနေထိုင်ခဲ့တဲ့ဘဝရဲ့လျှပ်တစ်ပြက်ပုံတွေပါဝင်တဲ့ဓာတ်ပုံပြပွဲတစ်ခုကျင်းပခဲ့တယ်ဓာတ်ပုံတိုင်းမှာပြောပြစရာပုံပြင်တစ်ပုဒ်ရှိတယ်#ဓာတ်ပုံပြပွဲ#အကြီးတန်းဓာတ်ပုံဆရာ,love,joy,0.38498910263996194,neutral,0.16278353882961402
47,ဒီနေ့တော့ အရာရာကို ခွင့်လွှတ်နိုင်ပြီး စိတ်ပေါ့ပါးနေတယ်,joy,sadness,0.3036212953179946,anger,0.18502337491176285
2195,အမေဇုန်မိုးသစ်တောရဲ့အလယ်မှာ၊တောရိုင်းတိရစ္ဆာန်တွေရဲ့သံစုံတီးဝိုင်းကသဘာဝတရားရဲ့အံ့ဖွယ်ရာတွေရဲ့တီးဝိုင်းတစ်ခုကိုဖန်တီးနေခြင်း,surprise,joy,0.27481720286447875,neutral,0.18348437173730647
173,အဝေးမှာ နေပါ,fear,anger,0.26471979889784364,neutral,0.18252071062684005
1263,ဆုံးရှုံးသွားတဲ့ဖြစ်နိုင်ခြေတွေရဲ့တစ္ဆေကြောင့်ခြောက်လှန့်ခံနေရခြင်း၊မှေးမှိန်ဖို့ငြင်းဆန်နေတဲ့တစ္ဆေ,sadness,neutral,0.3781329345847741,joy,0.22222247695457698
2466,ဖုန်းBattery1%ပဲကျန်တော့တာကိုအကြာကြီးဆက်သုံးလို့ရနေပါလား၊,surprise,sadness,0.17295207597384438,joy,0.17112371738034762
2915,အားကိုးချင်လို့လှမ်းဆွဲလိုက်တဲ့လက်တွေကလေဟာနယ်ကိုပဲဖမ်းဆုပ်လိုက်ရသလိုမျိုး,sadness,neutral,0.22285750098234988,joy,0.18412885122413777
1110,ရင်ထဲမှာ မိုးတွေရွာနေတယ်,sadness,fear,0.4267607792484351,anger,0.2690676526502982
1647,နှစ်တွေတစ်လျှောက်ရရှိခဲ့တဲ့ပညာဉာဏ်ကိုမျှဝေတဲ့ဘလော့ဂ်တစ်ခုစတင်လိုက်တယ်၊နေ့ရက်တိုင်းကသင်ယူပြီးကြီးထွားဖို့အခွင့်အရေးတစ်ခုဖြစ်တယ်ဆိုတာသက်သေပြနေခြင်း#အကြီးတန်းပညာဉာဏ်#ဘလော့ဂ်,love,joy,0.36539485384058834,neutral,0.16780192984950293
71,အပြုံးတွေက အတုအယောင်တွေပါ,love,sadness,0.25243514378399273,joy,0.19729265307990607
1048,နေလို့ အရမ်းကောင်း,neutral,joy,0.34521222823365205,fear,0.1839891450754195
2612,နားကြပ်တွေထပ်ပျောက်သွားပြန်ပြီသူတို့ဘယ်လိုလေထဲမှာပျောက်ကွယ်သွားတာလဲ#နားကြပ်လျှို့ဝှက်ဆန်းကြယ်မှု#ဆယ်ကျော်သက်ဘဝ,anger,neutral,0.22852529804911192,sadness,0.19691204325699063
2040,လုပ်ငန်းအတွေ့အကြုံရရှိဖို့အချိန်ပိုင်းအလုပ်အခွင့်အလမ်းအသစ်တစ်ခုစူးစမ်းရှာဖွေနေပါတယ်အသက်မွေးဝမ်းကျောင်းဖွံ့ဖြိုးတိုးတက်မှုလုပ်ဆောင်နေဆဲ,sadness,joy,0.4841847591871237,neutral,0.1101105482896602
1746,ဒီလိုတံခါးကြီးအလိုလိုပိတ်သွားတာဘာကြောင့်လဲ,fear,anger,0.4079111944875116,joy,0.20458038440248089
2455,ငါ့ရဲ့အကြံဉာဏ်ကိုသူဌေးကအစည်းအဝေးမှာချီးကျူးသွားတယ်၊,surprise,joy,0.23032205298667893,anger,0.17506991786467574
753,ဘာမှလာမတောင်းဆိုနဲ့,anger,neutral,0.4952714390570861,fear,0.13751539015135567
2973,ကော်လိုဆီယမ်ရဲ့သမိုင်းဝင်ဆွဲဆောင်မှုကြောင့်စွဲလန်းမိခြင်း၊ကျောက်တုံးတိုင်းကဓားရေးသမားရဲစွမ်းသတ္တိရဲ့ပုံပြင်တွေကိုပဲ့တင်ထပ်နေခြင်း,surprise,neutral,0.21655746411367677,fear,0.19049731535501896
1792,ခွဲစိတ်ခန်းထဲဝင်ရတော့မယ့်အချိန်ကအသက်ရှူရဆုံးပဲ,fear,neutral,0.3156946534213527,surprise,0.17677082308557232
2766,ဘယ်သူ့ကိုမှလည်းစကားမပြောချင်၊ဘယ်သူကမှလည်းကိုယ့်ကိုနားမလည်နိုင်တဲ့အထီးကျန်နေ့,neutral,sadness,0.2811296365474503,love,0.21350406669667932
609,မီးမပိတ်ပါနဲ့,fear,sadness,0.34106684529848663,anger,0.2460260893329897
2268,သူတစ်ပါးရဲ့အောင်မြင်မှုကိုလိုက်ဖျက်ဆီးနေတာကိုတွေ့ရင်သွေးဆူတယ်,anger,joy,0.2366770837441279,neutral,0.2232202830777846
135,ဘဝက တကယ့်ကို နေချင်စရာ ကောင်းလိုက်တာ,joy,anger,0.48385676795233,sadness,0.10327433543104833
1296,ငါ့ရဲ့မနက်ခင်းတိုင်းကမင်းကိုသတိရခြင်းနဲ့စတင်တယ်,love,joy,0.3064171974202252,neutral,0.19247319566223425
2214,မျှော်လင့်ခြင်း ကင်းမဲ့တဲ့ မနက်ခင်း,sadness,love,0.3153225786099298,neutral,0.23886312146993574
2668,ရင်ထဲမှာ မွန်းကြပ်နေတယ်,sadness,fear,0.3819834850433204,joy,0.1836635014869608
2820,ကူညီမယ့်သူ မရှိဘူး,sadness,neutral,0.2381260205246626,anger,0.23635808070016326
2924,အိမ်ထဲမှာပစ္စည်းတွေအလိုလိုလှုပ်ရှားနေတာမြင်လိုက်ရတယ်,fear,anger,0.23626737360740668,joy,0.17638378484040532
41,လစာရတဲ့နေ့မှာ ကိုယ်လိုချင်တာလေး ဝယ်လိုက်ရတဲ့ အရသာ,joy,neutral,0.5490132133216216,joy,0.0940551706929511
2669,ဒီနေ့လမ်းမှာကားလုံးဝမပိတ်ဘဲရုံးကိုစောစောရောက်သွားတယ်၊,surprise,fear,0.19484507387097164,neutral,0.18328897585995527
2683,ငါတကယ်ပဲဒါကိုလုပ်နိုင်ပါ့မလားမသေချာဘူးဖြစ်နေတယ်,neutral,fear,0.37134189165458226,anger,0.17865281893037543
2959,ငါ့ကိုလာပြီးအရူးလုပ်လို့ရမလဲဆိုပြီးရင်ထဲမှာပေါက်ကွဲတယ်,anger,fear,0.30399968326956217,neutral,0.19071163198227345
2558,ရောဂါအသစ်အဆန်းတွေပေါ်လာတိုင်းကူးစက်မှာကိုကြောက်တယ်,fear,joy,0.3525858568263413,anger,0.17147754775179908
1542,သူငယ်ချင်းတစ်ယောက်ဆီကအံ့အားသင့်ဖွယ်လက်ဆောင်တစ်ခုကကျွန်တော့်ရဲ့နေ့ကိုပျော်ရွှင်စေခဲ့တယ်,surprise,neutral,0.318044027464716,joy,0.26754566391801515
1400,အလုပ်တွေကလည်းများလိုက်တာဘယ်ကစလုပ်ရမှန်းကိုမသိတော့ဘူး,neutral,fear,0.4389185103639695,anger,0.11701905697566103
1671,သစ်ပင်ပေါ်မှာငှက်သိုက်လေးဆောက်ထားတာအခုမှသတိထားမိတယ်၊,surprise,sadness,0.23840921146589727,neutral,0.2168780338455558
2846,ရုပ်ရှင်ကြည့်ရင်းနဲ့ဇာတ်ဝင်ခန်းကအရမ်းဝမ်းနည်းဖို့ကောင်းလို့မျက်ရည်တောင်ကျမိတယ်,neutral,sadness,0.36024779709789806,fear,0.1330055289781839
1679,ပျက်စီးနေတဲ့ချိတ်ဆက်မှုတစ်ခုကိုပြုပြင်ဖို့စိတ်ပျက်ဖွယ်ကြိုးပမ်းမှုတွေ၊နားလည်မှုရဲ့ချည်မျှင်တွေကသဲမှုန်တွေလိုလက်ချောင်းတွေကြားကနေလျှောကျနေခြင်း,anger,joy,0.20673684984171944,neutral,0.2067180380651308
2620,ကတိပျက်ကွက်တာကိုဘာမှမဖြစ်သလိုမျက်နှာပြောင်တိုက်တာမုန်းတယ်,anger,neutral,0.20013974891740782,surprise,0.19434358753573486
2330,အားလုံးရဲ့ရှေ့မှာဟန်ဆောင်ရယ်မောနေရတာတကယ်ပဲပင်ပန်းလာပြီ,sadness,neutral,0.32468150747019087,joy,0.26468017460918186
2865,လတ်တလောအဖြစ်အပျက်တွေကိုနားလည်အောင်ကြိုးစားရာမှာရှုပ်ထွေးမှုတွေကလွှမ်းမိုးနေတယ်,surprise,joy,0.24399558008205285,anger,0.18501530192948984
1409,အိုလံပစ်ပွဲတော်မှာ၊အားကစားသမားရဲ့ဇွဲလုံ့လကထွန်းလင်းတောက်ပလာပြီး၊ရွှေတံဆိပ်တစ်ခုရရှိကာသူတို့ရဲ့ထူးခြားတဲ့အောင်မြင်မှုနဲ့မျိုးဆက်တစ်ခုကိုစိတ်အားတက်ကြွစေခြင်း,surprise,joy,0.31640499805170524,sadness,0.18316178970689706
1161,ဒေါသမီးတွေ တောက်နေပြီ,anger,joy,0.23751781668174027,neutral,0.17250379420721215
1421,ဒီနေ့သတင်းကောင်းတွေချည်းပဲဇတ်တိုက်ကြားနေရတာအံ့သြစရာပဲ၊,surprise,neutral,0.24348615678653665,fear,0.22056508016717888
2372,တစ်နေ့တာလုံးအဆင်ပြေပါတယ်လို့လိမ်ညာပြီးညဘက်ရောက်မှခေါင်းအုံးစိုရတဲ့ညများ,sadness,neutral,0.3029544697969288,joy,0.2603077616857525
2887,ဒီလိုမျှော့တွေတွားသွားနေတာမြင်ရင်ရွံလည်းရွံကြောက်လည်းကြောက်တယ်,fear,joy,0.22487202159130118,surprise,0.17953624052392186
1875,နောက်ထပ်အဆင်မပြေမှုတစ်ခုပြီးနောက်စိတ်ပျက်အားငယ်မှုခံစားနေရပါတယ်,sadness,joy,0.28336234947427386,neutral,0.26357035620777197
1646,မြို့ပြမီးရောင်တွေအောက်မှာ၊အကသမားကကျက်သရေရှိတဲ့လှုပ်ရှားမှုတွေကနေတစ်ဆင့်စိတ်ခံစားမှုတွေကိုဖော်ပြပြီး၊ညကောင်းကင်အောက်မှာစွဲမက်ဖွယ်ဖျော်ဖြေမှုတစ်ခုကိုဖန်တီးနေခြင်း,surprise,joy,0.30094631876169564,neutral,0.22942630975425923
1888,စာမေးပွဲအတွက်စာကျက်ဖို့ဆုံးဖြတ်လိုက်ပေမယ့်စာကျက်တာနဲ့ပတ်သက်တဲ့memeတွေပဲလုပ်ဖြစ်သွားတယ်အချိန်ဆွဲခြင်းအဆင့်-ကျွမ်းကျင်သူ#အချိန်ဆွဲနိုင်ငံ#ဆယ်ကျော်သက်ဝန်ခံချက်များ,surprise,joy,0.3101627004477819,neutral,0.21151945123330695
1579,အတိတ်ကို ပြန်တွေးတိုင်း ရင်နာရတယ်,sadness,love,0.31105108875350995,fear,0.1932103564274793
759,နှစ်ပေါင်းများစွာ ကြိုးစားအားထုတ်ခဲ့ရတဲ့ ရလဒ်တွေက အခုတော့ အောင်အောင်မြင်မြင်နဲ့ အသီးအပွင့် ခံစားရပြီ,joy,neutral,0.4606575223755322,anger,0.10436907062266329
464,စိတ်လေရုံတင်မကဘူး အခုက ဒေါသပါထွက်လာပြီ,anger,neutral,0.27614524348163255,sadness,0.15756676838157133
731,မျှော်လင့်ချက်မဲ့မှာကို ကြောက်တယ်,fear,joy,0.36624958525070866,neutral,0.19384076300464306
2047,ကျပန်းအတွေးတွေနဲ့စဉ်းစားတွေးတောမှုတွေအကြောင်းဘလော့ဂ်တစ်ခုစတင်လိုက်တယ်ဘလော့ဂ်ရေးတာကဒိုင်ယာရီအသစ်#ဘလော့ဂါဘဝ#ဆယ်ကျော်သက်ဘလော့ဂါ,surprise,joy,0.41892103560354177,neutral,0.14580388560995508
1075,တစ်ကိုယ်လုံး အေးစက်သွားတာပဲ,fear,neutral,0.27144257317571796,joy,0.1705491567193913
958,အချိန်တွေ အနောက်ကို ပြန်ရချင်မိတယ်,sadness,anger,0.27124665448865093,neutral,0.20783934365057874
2220,ဒီနေ့တွေ့မြင်ခဲ့ရတဲ့ကြင်နာမှုကလူသားမျိုးနွယ်အပေါ်ကျွန်တော့်ရဲ့ယုံကြည်မှုကိုပြန်လည်တည်ဆောက်ပေးခဲ့တယ်,love,neutral,0.2646136572207283,joy,0.21226040864320345
2805,ဒီနေ့တွေ့မြင်ခဲ့ရတဲ့ကြင်နာမှုကလူသားမျိုးနွယ်အပေါ်ကျွန်တော့်ရဲ့ယုံကြည်မှုကိုပြန်လည်တည်ဆောက်ပေးခဲ့တယ်,love,neutral,0.2646136572207283,joy,0.21226040864320345
2355,သေနတ်သံအကျယ်ကြီးကြားလိုက်ရလို့အားလုံးဝပ်နေကြတယ်,fear,joy,0.2614904489417675,neutral,0.20103130851184497
2377,သေနတ်သံတွေကအိမ်အနားအထိကြားနေရလို့တုန်လှုပ်မိတယ်,fear,joy,0.3623214032622363,neutral,0.13410880364132252
909,ဆေးထိုးအပ် မြင်တာနဲ့တင် အသားတွေ တုန်လာပြီ,fear,joy,0.22389509665854349,neutral,0.19257331520821852
1805,ရေကြီးတဲ့အရှိန်ကမြန်လွန်းလို့ပြေးဖို့တင်ကြောက်နေရတယ်,fear,neutral,0.23008425721767362,sadness,0.22367447437435448
29,စိတ်တိုလွန်းလို့ ရင်ဘတ်ထဲ ပေါက်ကွဲမတတ်ပဲ,anger,fear,0.46251152665512973,neutral,0.13211035761599219
1988,ချစ်ရတဲ့သူတွေရဲ့ဥပေက္ခာပြုခြင်းကိုခံရတဲ့အခါနှလုံးသားတစ်ခုလုံးကြေမွသွားရတယ်,sadness,neutral,0.5627484983351826,sadness,0.09960156154021264
1949,အကျိုးအမြတ်အတွက်ပဲကြည့်ပြီးသူတစ်ပါးကိုနင်းခြေတာမုန်းတယ်,anger,joy,0.23662311853262483,neutral,0.19682526091898297
1724,မင်းဆံပင်ကေပြောင်းလိုက်တာတခြားလူကျနေတာပဲလုံးဝလိုက်ဖက်တယ်၊,surprise,love,0.23656562089637687,anger,0.19324600161578107
1056,တန်ဖိုးမထားတာကို ခံရတဲ့အခါ,sadness,neutral,0.41838368673363985,anger,0.196066450094583
2363,မီးဖိုချောင်ထဲမှာတစ်ခုခုလှုပ်ရှားသွားတာမြင်လိုက်ရတယ်,fear,neutral,0.25551468356049545,sadness,0.17550284238458377
941,မျှော်လင့်ထားသလို ဖြစ်လာပြီ,joy,sadness,0.2961574197556622,neutral,0.16898887468743867
886,သတိရရုံကလွဲလို့ ဘာမှမလုပ်နိုင်တော့ဘူး,sadness,fear,0.25675282563556945,neutral,0.1883399183585263
122,ကိုယ့်ကို နားလည်ပေးမယ့်သူ ရှိနေတာ တကယ့် ဆုလာဘ်ပဲ,joy,sadness,0.2250335486733932,surprise,0.21835975374567335
2233,ကိုယ်ပိုင်ပရောဂျက်တစ်ခုမှာတိုးတက်မှုမရှိတာကိုစိတ်ပျက်မိပါတယ်,sadness,joy,0.27199191957986496,neutral,0.18373141816809546
438,ဒီထက် ပိုကောင်းတဲ့နေ့ ရှိနိုင်ဦးမလားလို့ တွေးမိတယ်,joy,fear,0.3965616247179975,anger,0.15640716709849564
2433,ဒီအလုပ်ကိုသတ်မှတ်ချိန်အတွင်းမပြီးမှာကိုစိုးရိမ်နေတယ်,fear,neutral,0.211127827976569,joy,0.1993139909771063
779,အင်တာနက် လိုင်းကောင်းလွန်းလို့ အလုပ်တွေ အမြန်ပြီးသွားတဲ့နေ့,joy,neutral,0.30735315432739946,anger,0.19986276486647706
1686,ကမ်းရိုးတန်းချောက်ကမ်းပါးရဲ့လေပြင်းတွေပေါ်မှာလွတ်လပ်တဲ့စိတ်ဓာတ်လိုပျံဝဲနေပါတယ်,surprise,neutral,0.3184982048432019,joy,0.15134010872043685
2145,ဘဝရဲ့လှပတဲ့အခိုက်အတန့်တွေကိုပြန်တွေးပြီးရင်ထဲမှာနွေးထွေးနေတာ,neutral,joy,0.26837277439510915,love,0.16298217542076282
783,ဟား... ဒါမျိုးကျတော့လည်း မဆိုးဘူးပဲ,surprise,neutral,0.24055846511053183,sadness,0.1721955708326966
2684,ဆက်တိုက်hackysackကန်ချက်အများဆုံးအတွက်စံချိန်သစ်တင်ဖို့ကြိုးစားနေပါတယ်Hackysackကျွမ်းကျင်မှုများ-ထုတ်လွှတ်လိုက်ပြီ!,joy,sadness,0.23661743173635552,love,0.23013957544320696
2643,ရှုပ်ထွေးမှုရဲ့အထုံးကိုဖြေရှင်းဖို့စိတ်ပျက်ဖွယ်ကြိုးပမ်းမှုတွေ၊နားလည်မှုလွဲမှားခြင်းရဲ့ဝင်္ကပါထဲသို့ပိုမိုလျှောကျသွားတဲ့နားလည်မှုရဲ့ချည်မျှင်တွေ,anger,sadness,0.2996658463825766,surprise,0.23420958773794368
288,ဝမ်းမြောက်မိတယ်,joy,anger,0.5158664899379272,sadness,0.12084444226063558
654,စိတ်ပျော်စရာကောင်းတယ်,neutral,fear,0.3051507934524357,anger,0.27824792299692513
526,ကိုယ်တိုင် ဖန်တီးထားတဲ့ လက်ရာလေးကို သူများတွေက အသိအမှတ်ပြု ချီးကျူးကြတဲ့အခါ တကယ် ပီတိဖြစ်ရတယ်,joy,neutral,0.24263097310222154,surprise,0.20103276299907752
1761,ပြတိုက်မှာနေ့လည်ခင်းကိုဖြတ်သန်းခဲ့တယ်၊ယဉ်ကျေးမှုရှိချင်ယောင်ဆောင်ရင်းဖြစ်ပေါ်လာဆဲအနုပညာဝါသနာရှင်#ပြတိုက်နေ့#ဆယ်ကျော်သက်အနုပညာချစ်သူ,surprise,joy,0.49096869234001955,neutral,0.15148672515265507
2912,ခြံထဲကသရက်ပင်မှာသရက်သီးတွေအပြွတ်လိုက်သီးနေပါလား၊,surprise,joy,0.249569227525394,neutral,0.18364057560400252
541,အခက်အခဲတွေ ကြုံနေရချိန်မှာ မမျှော်လင့်ဘဲ ကူညီမယ့်လက်တစ်စုံ ပေါ်လာလို့ ရင်ထဲ လှိုက်လှဲစွာ ဝမ်းသာရတယ်,joy,neutral,0.24744651658624678,surprise,0.22656010851778813
2361,မသေချာမရေရာမှုရဲ့ကြိုးတန်းပေါ်ကစိုးရိမ်ကြောင့်ကြတဲ့ခြေလှမ်းတွေ၊ပြုတ်ကျခြင်းကရှောင်လွှဲလို့မရပုံပေါ်တဲ့ဟန်ချက်ညီအောင်ထိန်းညှိမှု၊စိုးရိမ်ပူပန်မှုကအမြဲတမ်းအဖော်,fear,sadness,0.21139104540534392,anger,0.19978857094442687
67,အိပ်လို့ မရတော့ဘူး,fear,anger,0.26953783998029995,neutral,0.19135689890514912
1029,ကြောက်စိတ်က ထိန်းမရဘူး,fear,anger,0.4979519091562743,neutral,0.11264818400699503
2030,အတားအဆီးတွေကကျွန်တော့်လမ်းကိုပိတ်ဆို့နေချိန်မှာစိတ်ပျက်မှုတွေတိုးမြင့်လာတယ်,anger,fear,0.3261108701429837,neutral,0.1470226095748892
2583,အမှောင်ထဲကကြောက်ရွံ့ဖွယ်တီးတိုးသံတွေ၊စိတ်ကမသိသေးတဲ့အရာရဲ့တစ္ဆေကြောင့်ခြောက်လှန့်ခံနေရခြင်း၊စိုးရိမ်ပူပန်မှုရဲ့တေးသံစဉ်အတိုင်းကခုန်နေတဲ့အရိပ်တွေ,fear,sadness,0.28534826679668773,neutral,0.2514693602261718
2393,တစ်ခါတည်းနဲ့ပြောမရတဲ့သူတွေကြောင့်ဒေါသအထွက်ဆုံးပဲ,anger,neutral,0.21722324622029848,sadness,0.19786195217993377
246,ဒီအတိုင်း ပျောက်ကွယ်သွားချင်တယ်,love,joy,0.3696841362844509,sadness,0.24094063625976397
2457,ဟိုမှာကြယ်တံခွန်အမြီးတန်းကြီးဖြတ်သွားတာမျက်စိနဲ့တပ်အပ်မြင်လိုက်ရတယ်၊,surprise,joy,0.2297159151516105,anger,0.16697254619526014
1583,ဆံပင်ပုံစံဆိုးတဲ့နေ့ကြုံပြီးကိုယ့်ကိုယ်ကိုသတိထားမိနေခြင်းဆံပင်ပုံစံဆိုးတဲ့နေ့တွေကယုံကြည်မှုကိုထိခိုက်စေနိုင်တယ်,anger,fear,0.2506906139190075,sadness,0.17351942135385756
2251,အချိန်တွေကို နောက်ပြန်လှည့်ချင်မိတယ်,sadness,anger,0.2868399291285044,neutral,0.1817738480761563
2147,နည်းပညာကကျွန်တော်တို့ရဲ့နေထိုင်မှုပုံစံကိုပြောင်းလဲနေပါတယ်,sadness,anger,0.2750508790500965,neutral,0.2037417191663359
1340,စိတ်ဒဏ်ရာတွေကိုကုစားဖို့အချိန်တွေဘယ်လောက်တောင်ထပ်လိုနေဦးမလဲမသိဘူး,sadness,neutral,0.2919834247615148,fear,0.24917221976819215
890,ခွင့်လွှတ်ဖို့ ခက်ခဲလွန်းတဲ့ အမှားတွေ,sadness,neutral,0.2470038242874148,anger,0.19046099604389918
2682,ငါကလွဲရင်အားလုံးပဲပျော်ရွှင်နေကြသလိုခံစားရတဲ့စိတ်အခြေအနေ,sadness,neutral,0.45502292790916105,fear,0.1400384512752507
2967,ဒစ္စနီလန်ရဲ့စွဲမက်ဖွယ်ရာထဲမှာပျောက်ဆုံးနေခြင်း၊စီးနင်းမှုတိုင်းကငယ်ဘဝစိတ်ကူးယဉ်တွေရဲ့နယ်ပယ်ဆီသို့ခရီးစဉ်တစ်ခု,surprise,joy,0.30577622721605857,neutral,0.20540014443705323
1443,အနုပညာသင်တန်းမှာဆေးမတော်တဆဖိတ်ကျသွားတယ်Abstractအနုပညာ၊ဟုတ်တယ်မလား#အနုပညာသင်တန်းစွန့်စားခန်းများ#အထက်တန်းကျောင်းသားအနုပညာရှင်,fear,joy,0.2807922569056167,neutral,0.14647007665679052
258,ဟား... ဒါမျိုးကျတော့လည်း ရင်ခုန်စရာကြီးဗျာ,surprise,fear,0.25890479439089265,neutral,0.1681397655886166
498,သတိရခြင်းရဲ့ ဒဏ်ရာ,sadness,neutral,0.24647741295571934,anger,0.2092152636070912
2086,ခါးသီးမှု၊လေထုထဲကခါးသက်တဲ့အအေးဓာတ်၊အခိုက်အတန့်တွေကိုအန္တရာယ်ရှိစွာချိတ်ဆွဲထားတဲ့နာကြည်းမှုရဲ့ရေခဲချောင်းတွေအဖြစ်သို့အေးခဲစေခြင်း၊အမှတ်တရရဲ့ရှုခင်းအပေါ်မှာ,anger,neutral,0.2541351005003616,joy,0.1987826571217825
2584,ပြောရက်လေခြင်းဆိုပြီးရင်ထဲမှာဒေါသတွေတောက်လောင်နေပြီ,anger,fear,0.17688575591192052,joy,0.17251633906773797
245,အခုချက်ချင်း ရပ်လိုက်,anger,neutral,0.24535510333914953,joy,0.20553548546476758
